Date,Open,High,Low,Close,Volume,Adj Close,Wildfire,Hurricane,Flood,Blizzard,Snowstorm,Tornado,Covid,Season,Inflation Rate
2010-07-15,10367.09961,10379.74023,10240.48047,10359.30957,210000000,10359.30957,No,No,No,No,No,No,No,Summer,1.2
2010-07-14,10370.95996,10400.09961,10303,10366.71973,208530000,10366.71973,No,No,No,No,No,No,No,Summer,1.2
2010-07-13,10217.54981,10407.82031,10217.54981,10363.01953,179040000,10363.01953,No,No,No,No,No,No,No,Summer,1.2
2010-07-12,10199.24023,10220.28027,10146.49023,10216.26953,131490000,10216.26953,No,No,No,No,No,No,No,Summer,1.2
2010-07-09,10138.99023,10201.76953,10118.41016,10198.03027,134810000,10198.03027,No,No,No,No,No,No,No,Summer,1.2
2010-07-08,10019.25977,10139.86035,10019.25977,10138.99023,192210000,10138.99023,No,No,No,No,No,No,No,Summer,1.2
2010-07-07,9743.620117,10026.59961,9736.700195,10018.28027,219560000,10018.28027,No,No,No,No,No,No,No,Summer,1.2
2010-07-06,9686.480469,9858.129883,9659.009766,9743.620117,261020000,9743.620117,No,No,No,No,No,No,No,Summer,1.2
2010-07-02,9732.530273,9770.870117,9614.320312,9686.480469,199570000,9686.480469,No,No,No,No,No,No,No,Summer,1.2
2010-07-01,9773.269531,9795.480469,9621.889648,9732.530273,262820000,9732.530273,No,No,No,No,No,No,No,Summer,1.2
2010-06-30,9868.339844,9908.919922,9753.839844,9774.019531,235090000,9774.019531,No,No,No,No,No,No,No,Summer,1.1
2010-06-29,10135.71973,10135.79981,9811.919922,9870.299805,290500000,9870.299805,No,No,No,No,No,No,No,Summer,1.1
2010-06-28,10143.04981,10201.92969,10101.41016,10138.51953,164100000,10138.51953,No,No,No,No,No,No,No,Summer,1.1
2010-06-25,10153.48047,10202.91016,10081.08008,10143.80957,434500000,10143.80957,No,No,No,No,No,No,No,Summer,1.1
2010-06-24,10297.08008,10298.05957,10128.84961,10152.79981,244440000,10152.79981,No,No,No,No,No,No,No,Summer,1.1
2010-06-23,10293.29981,10368.04004,10227.24023,10298.44043,195100000,10298.44043,No,No,No,No,No,No,No,Summer,1.1
2010-06-22,10441.9502,10493.57031,10283.40039,10293.51953,175750000,10293.51953,No,No,No,No,No,No,No,Summer,1.1
2010-06-21,10452.45996,10594.16016,10395.54981,10442.41016,165190000,10442.41016,No,No,No,No,No,No,No,Summer,1.1
2010-06-18,10435,10483.44043,10424.49023,10450.63965,338010000,10450.63965,No,No,No,No,No,No,No,Summer,1.1
2010-06-17,10409.98047,10441.2002,10319.21973,10434.16992,181070000,10434.16992,No,No,No,No,No,No,No,Summer,1.1
2010-06-16,10404.24023,10429.03027,10332.59961,10409.45996,165700000,10409.45996,No,No,No,No,No,No,No,Summer,1.1
2010-06-15,10192.40039,10408.32031,10192.40039,10404.76953,203170000,10404.76953,No,No,No,No,No,No,No,Summer,1.1
2010-06-14,10211.83008,10328.66992,10186.20996,10190.88965,177920000,10190.88965,No,No,No,No,No,No,No,Summer,1.1
2010-06-11,10166.78027,10215.98047,10082.70996,10211.07031,187890000,10211.07031,No,No,Yes,No,No,No,No,Summer,1.1
2010-06-10,9901.669922,10185.83008,9901.669922,10172.53027,221730000,10172.53027,No,No,Yes,No,No,No,No,Summer,1.1
2010-06-09,9941.570312,10065.13965,9867.730469,9899.25,222680000,9899.25,No,No,No,No,No,No,No,Summer,1.1
2010-06-08,9812.94043,9953.660156,9757.549805,9939.980469,259680000,9939.980469,No,No,No,No,No,No,No,Summer,1.1
2010-06-07,9931.75,9982.379883,9810.299805,9816.490234,222940000,9816.490234,No,No,No,No,No,No,No,Summer,1.1
2010-06-04,10249.61035,10249.69043,9889.879883,9931.969727,256600000,9931.969727,No,No,No,No,No,No,No,Summer,1.1
2010-06-03,10250.66992,10315.20996,10175.01953,10255.28027,176870000,10255.28027,No,No,No,No,No,No,No,Summer,1.1
2010-06-02,10025.61035,10254.21973,10025.61035,10249.54004,200850000,10249.54004,No,No,No,No,No,No,No,Summer,1.1
2010-06-01,10133.94043,10218.33008,10013.90039,10024.01953,221900000,10024.01953,No,No,No,No,No,No,No,Spring,1.1
2010-05-28,10258,10258,10095.90039,10136.62988,243720000,10136.62988,No,No,No,No,No,No,No,Spring,2
2010-05-27,9971.730469,10264.2002,9971.730469,10258.99023,264770000,10258.99023,No,No,No,No,No,No,No,Spring,2
2010-05-26,10045.11035,10179.03027,9952.679688,9974.450195,316080000,9974.450195,No,No,No,No,No,No,No,Spring,2
2010-05-25,10061.42969,10061.66016,9774.480469,10043.75,316960000,10043.75,No,No,No,No,No,No,No,Spring,2
2010-05-24,10193.45996,10196.41016,10052.66992,10066.57031,211430000,10066.57031,No,No,No,No,No,No,No,Spring,2
2010-05-21,10063.92969,10198.53027,9918.820312,10193.38965,438220000,10193.38965,No,No,No,No,No,No,No,Spring,2
2010-05-20,10440.20996,10440.20996,10065.36035,10068.00977,360350000,10068.00977,No,No,No,No,No,No,No,Spring,2
2010-05-19,10505.7002,10522.51953,10324.66016,10444.37012,266340000,10444.37012,No,No,No,No,No,No,No,Spring,2
2010-05-18,10625.4502,10718.86035,10482.2002,10510.9502,246370000,10510.9502,No,No,No,No,No,No,No,Spring,2
2010-05-17,10616.98047,10660.96973,10436.05957,10625.83008,221910000,10625.83008,No,No,No,No,No,No,No,Spring,2
2010-05-14,10780.67969,10780.75,10537.25,10620.16016,256500000,10620.16016,No,No,No,No,No,No,No,Spring,2
2010-05-13,10896.61035,10920.26953,10771.69043,10782.9502,201480000,10782.9502,No,No,No,No,No,No,No,Spring,2
2010-05-12,10742.15039,10909.08008,10742.15039,10896.91016,196630000,10896.91016,No,No,No,No,No,No,No,Spring,2
2010-05-11,10780,10874.54004,10685.37988,10748.25977,223950000,10748.25977,No,No,No,No,No,No,No,Spring,2
2010-05-10,10386.17969,10835.16992,10386.03027,10785.13965,313350000,10785.13965,No,No,No,No,No,No,No,Spring,2
2010-05-07,10519.41992,10579.12012,10241.23047,10380.42969,428730000,10380.42969,No,No,No,No,No,No,No,Spring,2
2010-05-06,10868.12012,10879.75977,9869.620117,10520.32031,459890000,10520.32031,No,No,No,No,No,No,No,Spring,2
2010-05-05,10918.40039,10946.79004,10814.83984,10866.83008,218830000,10866.83008,No,No,No,No,No,No,No,Spring,2
2010-05-04,11149.48047,11149.48047,10869.25,10926.76953,242100000,10926.76953,No,No,No,No,No,No,No,Spring,2
2010-05-03,11009.59961,11177.66992,11009.59961,11151.83008,178080000,11151.83008,No,No,No,No,No,No,No,Spring,2
2010-04-30,11168.23047,11197.92969,10999.69043,11008.61035,255130000,11008.61035,No,No,No,No,No,No,No,Spring,2
2010-04-29,11045.63965,11197.32031,11041.63965,11167.32031,194310000,11167.32031,No,No,No,No,No,No,No,Spring,2
2010-04-28,10988.87012,11078.51953,10965.37988,11045.26953,236760000,11045.26953,No,No,No,No,No,No,No,Spring,2
2010-04-27,11203.66992,11218.86035,10973.16992,10991.99023,263400000,10991.99023,No,No,No,No,No,No,No,Spring,2.2
2010-04-26,11205.11035,11258.00977,11187.65039,11205.03027,191920000,11205.03027,No,No,No,No,No,No,No,Spring,2.2
2010-04-23,11132.17969,11205.63965,11105.65039,11204.28027,207380000,11204.28027,No,No,No,No,No,No,No,Spring,2.2
2010-04-22,11119.78027,11149.86035,11016.40039,11134.29004,214700000,11134.29004,No,No,No,No,No,No,No,Spring,2.2
2010-04-21,11116.91016,11153.71973,11071.33984,11124.91992,188880000,11124.91992,No,No,No,No,No,No,No,Spring,2.2
2010-04-20,11093.11035,11146.08008,11081.46973,11117.05957,175170000,11117.05957,No,No,No,No,No,No,No,Spring,2.2
2010-04-19,11018.36035,11095.29981,10977.84961,11092.04981,214850000,11092.04981,No,No,No,No,No,No,No,Spring,2.2
2010-04-16,11143.66016,11153.79004,10973.91992,11018.66016,373950000,11018.66016,No,No,No,No,No,No,No,Spring,2.2
2010-04-15,11122.95996,11154.54981,11096.2002,11144.57031,203720000,11144.57031,No,No,No,No,No,No,No,Spring,2.2
2010-04-14,11020.7002,11125.21973,11020.62988,11123.11035,223920000,11123.11035,No,No,No,No,No,No,No,Spring,2.2
2010-04-13,11006.71973,11038.91992,10947.76953,11019.41992,183950000,11019.41992,No,No,No,No,No,No,No,Spring,2.2
2010-04-12,10996.75,11029.76953,10992.20996,11005.96973,153960000,11005.96973,No,No,No,No,No,No,No,Spring,2.2
2010-04-09,10926.91992,11000.98047,10926.91992,10997.34961,150660000,10997.34961,No,No,No,No,No,No,No,Spring,2.2
2010-04-08,10896.99023,10949.36035,10844.08984,10927.07031,158930000,10927.07031,No,No,No,No,No,No,No,Spring,2.2
2010-04-07,10961.9502,10962.66016,10845.4502,10897.51953,187000000,10897.51953,No,No,No,No,No,No,No,Spring,2.2
2010-04-06,10972.49023,10987.37988,10927.51953,10969.99023,159960000,10969.99023,No,No,No,No,No,No,No,Spring,2.2
2010-04-05,10927.4502,10988.05957,10923.96973,10973.54981,139480000,10973.54981,No,No,No,No,No,No,No,Spring,2.2
2010-04-01,10857.30957,10956.38965,10857.30957,10927.07031,159520000,10927.07031,No,No,No,No,No,No,No,Spring,2.2
2010-03-31,10907.33984,10907.41992,10832.83008,10856.62988,197060000,10856.62988,No,No,No,No,No,No,No,Spring,2.2
2010-03-30,10895.01953,10940.21973,10866.83008,10907.41992,148810000,10907.41992,No,No,No,No,No,No,No,Spring,2.3
2010-03-29,10849.23047,10916.63965,10849.23047,10895.86035,136710000,10895.86035,No,No,No,No,No,No,No,Spring,2.3
2010-03-26,10841.29004,10909.37988,10816.42969,10850.36035,175490000,10850.36035,No,No,No,No,No,No,No,Spring,2.3
2010-03-25,10837.50977,10955.48047,10834.19043,10841.20996,200330000,10841.20996,No,No,No,No,No,No,No,Spring,2.3
2010-03-24,10887.62012,10887.83984,10825.41992,10836.15039,195570000,10836.15039,No,No,No,No,No,No,No,Spring,2.3
2010-03-23,10787.17969,10893.88965,10784.75977,10888.83008,189140000,10888.83008,No,No,No,No,No,No,No,Spring,2.3
2010-03-22,10741,10809.84961,10695.12988,10785.88965,157200000,10785.88965,No,No,No,No,No,No,No,Spring,2.3
2010-03-19,10780,10819.90039,10694.21973,10741.98047,434190000,10741.98047,No,No,No,No,No,No,No,Spring,2.3
2010-03-18,10733.44043,10784,10728.15039,10779.16992,153280000,10779.16992,No,No,No,No,No,No,No,Spring,2.3
2010-03-17,10686.36035,10767.98047,10686.36035,10733.66992,194190000,10733.66992,No,No,No,No,No,No,No,Spring,2.3
2010-03-16,10642.53027,10693.99023,10621.90039,10685.98047,227410000,10685.98047,No,No,No,No,No,No,No,Spring,2.3
2010-03-15,10623.41016,10644.19043,10570.50977,10642.15039,160570000,10642.15039,No,No,No,No,No,No,No,Spring,2.3
2010-03-12,10611.76953,10644.9502,10594.83984,10624.69043,166140000,10624.69043,No,No,No,No,No,No,No,Spring,2.3
2010-03-11,10560.98047,10611.83984,10507.16992,10611.83984,150000000,10611.83984,No,No,No,No,No,No,No,Spring,2.3
2010-03-10,10560.12988,10601.79004,10526.51953,10567.33008,186570000,10567.33008,No,No,No,No,No,No,No,Spring,2.3
2010-03-09,10552.24023,10612.59961,10533.92969,10564.37988,219860000,10564.37988,No,No,No,No,No,No,No,Spring,2.3
2010-03-08,10563.78027,10587.74023,10542.38965,10552.51953,171780000,10552.51953,No,No,No,No,No,No,No,Spring,2.3
2010-03-05,10445.12988,10571.94043,10445.04981,10566.2002,184270000,10566.2002,No,No,No,No,No,No,No,Spring,2.3
2010-03-04,10396.53027,10452.37988,10390.86035,10444.13965,165740000,10444.13965,No,No,No,No,No,No,No,Spring,2.3
2010-03-03,10406.28027,10469.54004,10376.58008,10396.75977,183290000,10396.75977,No,No,No,No,No,No,No,Spring,2.1
2010-03-02,10404.16016,10456.91992,10389.42969,10405.98047,217180000,10405.98047,No,No,No,No,No,No,No,Spring,2.1
2010-03-01,10326.09961,10413.99023,10326.09961,10403.79004,173750000,10403.79004,No,No,No,No,No,No,No,Spring,2.1
2010-02-26,10321.41016,10353.4502,10272.29004,10325.25977,282120000,10325.25977,No,No,No,No,No,No,No,Winter,2.1
2010-02-25,10366.59961,10366.67969,10185.83008,10321.03027,242550000,10321.03027,No,No,No,No,No,No,No,Winter,2.1
2010-02-24,10284,10393.50977,10283.92969,10374.16016,181450000,10374.16016,No,No,No,No,No,No,No,Winter,2.1
2010-02-23,10383.16016,10411.12012,10267.83008,10282.41016,190740000,10282.41016,No,No,No,No,No,No,No,Winter,2.1
2010-02-22,10402.42969,10433.63965,10368.9502,10383.37988,158440000,10383.37988,No,No,No,No,No,No,No,Winter,2.1
2010-02-19,10387.76953,10438.54981,10339.16992,10402.34961,241750000,10402.34961,No,No,No,No,No,No,No,Winter,2.1
2010-02-18,10309.38965,10406.58008,10294.50977,10392.90039,185310000,10392.90039,No,No,No,No,No,No,No,Winter,2.1
2010-02-17,10261.48047,10320.12988,10261.48047,10309.24023,193270000,10309.24023,No,No,No,No,No,No,No,Winter,2.1
2010-02-16,10100.80957,10279.54004,10100.80957,10268.80957,234900000,10268.80957,No,No,No,No,No,No,No,Winter,2.1
2010-02-12,10137.23047,10137.38965,9983.820312,10099.13965,296510000,10099.13965,No,No,No,No,No,No,No,Winter,2.1
2010-02-11,10037.84961,10161.57031,9976.709961,10144.19043,194470000,10144.19043,No,No,No,No,No,No,No,Winter,2.1
2010-02-10,10055.45996,10085.54004,9962.959961,10038.37988,178600000,10038.37988,No,No,No,No,No,No,No,Winter,2.1
2010-02-09,9910.280273,10139.42969,9910.05957,10058.63965,236210000,10058.63965,No,No,No,No,No,No,No,Winter,2.1
2010-02-08,10005.42969,10028.55957,9904.089844,9908.389648,216270000,9908.389648,No,No,No,Yes,No,No,No,Winter,2.1
2010-02-05,10003.69043,10031.95996,9835.089844,10012.23047,308320000,10012.23047,No,No,No,Yes,No,No,No,Winter,2.1
2010-02-04,10273.12012,10273.12012,9998.030273,10002.17969,304240000,10002.17969,No,No,No,No,No,No,No,Winter,2.1
2010-02-03,10291.73047,10307.2002,10231.92969,10270.54981,198940000,10270.54981,No,No,No,No,No,No,No,Winter,2.1
2010-02-02,10186.12988,10314.83984,10173.58984,10296.84961,237140000,10296.84961,No,No,No,No,No,No,No,Winter,2.1
2010-02-01,10068.99023,10190.88965,10068.91016,10185.53027,198430000,10185.53027,No,No,No,No,No,No,No,Winter,2.1
2010-01-29,10122.04004,10239.33984,10043.75,10067.33008,316900000,10067.33008,No,No,No,No,No,No,No,Winter,2.6
2010-01-28,10236.91992,10258.83008,10055.08008,10120.45996,240050000,10120.45996,No,No,No,No,No,No,No,Winter,2.6
2010-01-27,10194.29004,10255.05957,10104.36035,10236.16016,262170000,10236.16016,No,No,No,No,No,No,No,Winter,2.6
2010-01-26,10195.34961,10285.12988,10155.59961,10194.29004,217300000,10194.29004,No,No,No,No,No,No,No,Winter,2.6
2010-01-25,10175.09961,10256.87012,10171.76953,10196.86035,215330000,10196.86035,No,No,No,No,No,No,No,Winter,2.6
2010-01-22,10389.58008,10389.58008,10157.63965,10172.98047,323620000,10172.98047,No,No,No,No,No,No,No,Winter,2.6
2010-01-21,10603.91016,10614.94043,10374.69043,10389.87988,304290000,10389.87988,No,No,No,No,No,No,No,Winter,2.6
2010-01-20,10719.69043,10719.91992,10517.29981,10603.15039,203270000,10603.15039,No,No,No,No,No,No,No,Winter,2.6
2010-01-19,10608.37012,10729.88965,10591.96973,10725.42969,192150000,10725.42969,No,No,No,No,No,No,No,Winter,2.6
2010-01-15,10706.99023,10709.94043,10561.05957,10609.65039,362930000,10609.65039,No,No,No,No,No,No,No,Winter,2.6
2010-01-14,10680.16016,10723.76953,10666.86035,10710.54981,201320000,10710.54981,No,No,No,No,No,No,No,Winter,2.6
2010-01-13,10628.08984,10709.25977,10614.49023,10680.76953,202810000,10680.76953,No,No,No,No,No,No,No,Winter,2.6
2010-01-12,10662.86035,10663.08008,10568.83984,10627.25977,256050000,10627.25977,No,No,No,No,No,No,No,Winter,2.6
2010-01-11,10620.30957,10676.23047,10591.58984,10663.99023,182050000,10663.99023,No,No,No,No,No,No,No,Winter,2.6
2010-01-08,10606.40039,10619.40039,10554.33008,10618.19043,172710000,10618.19043,No,No,No,No,No,No,No,Winter,2.6
2010-01-07,10571.11035,10612.37012,10505.20996,10606.86035,217390000,10606.86035,No,No,No,No,No,No,No,Winter,2.6
2010-01-06,10564.71973,10594.99023,10546.54981,10573.67969,186040000,10573.67969,No,No,No,No,No,No,No,Winter,2.6
2010-01-05,10584.55957,10584.55957,10522.51953,10572.01953,188540000,10572.01953,No,No,No,No,No,No,No,Winter,2.6
2010-01-04,10430.69043,10604.96973,10430.69043,10583.95996,179780000,10583.95996,No,No,No,No,No,No,No,Winter,2.6
2009-12-31,10548.50977,10555.00977,10423.12988,10428.04981,137940000,10428.04981,No,No,No,No,No,No,No,Winter,2.7
2009-12-30,10544.36035,10550.7002,10505.66016,10548.50977,110160000,10548.50977,No,No,No,No,No,No,No,Winter,2.7
2009-12-29,10547.83008,10580.33008,10544.28027,10545.41016,92890000,10545.41016,No,No,No,No,No,No,No,Winter,2.7
2009-12-28,10517.91016,10551.61035,10506.33984,10547.08008,102010000,10547.08008,No,No,No,No,No,No,No,Winter,2.7
2009-12-24,10467.12012,10522.05957,10461.67969,10520.08984,52670000,10520.08984,No,No,No,No,No,No,No,Winter,2.7
2009-12-23,10464.32031,10492.05957,10437.79981,10466.44043,112460000,10466.44043,No,No,No,No,No,No,No,Winter,2.7
2009-12-22,10414.66992,10479.82031,10414.58984,10464.92969,135080000,10464.92969,No,No,No,No,No,No,No,Winter,2.7
2009-12-21,10330.09961,10458.04981,10329.79981,10414.13965,164470000,10414.13965,No,No,No,No,No,No,No,Winter,2.7
2009-12-18,10309.38965,10372.34961,10263.90039,10328.88965,480080000,10328.88965,No,No,No,No,No,No,No,Winter,2.7
2009-12-17,10439.99023,10440.05957,10307.95996,10308.25977,198860000,10308.25977,No,No,No,No,No,No,No,Winter,2.7
2009-12-16,10449.80957,10509.96973,10427.58984,10441.12012,208310000,10441.12012,No,No,No,No,No,No,No,Winter,2.7
2009-12-15,10499.30957,10499.30957,10426.69043,10452,187560000,10452,No,No,No,No,No,No,No,Winter,2.7
2009-12-14,10471.28027,10514.66016,10471.28027,10501.04981,154360000,10501.04981,No,No,No,No,No,No,No,Winter,2.7
2009-12-11,10403.41016,10484.04981,10400.08008,10471.5,179970000,10471.5,No,No,No,No,No,No,No,Winter,2.7
2009-12-10,10336,10444.59961,10335.76953,10405.83008,195910000,10405.83008,No,No,No,No,No,No,No,Winter,2.7
2009-12-09,10282.84961,10342.26953,10235.62988,10337.04981,188610000,10337.04981,No,No,No,No,No,No,No,Winter,2.7
2009-12-08,10385.41992,10385.65039,10249.83984,10285.96973,221770000,10285.96973,No,No,No,No,No,No,No,Winter,2.7
2009-12-07,10386.86035,10443.16016,10360.17969,10390.11035,196580000,10390.11035,No,No,No,No,No,No,No,Winter,2.7
2009-12-04,10368.57031,10516.7002,10311.80957,10388.90039,460660000,10388.90039,No,No,No,No,No,No,No,Winter,2.7
2009-12-03,10455.62988,10507.62988,10350.04981,10366.15039,243970000,10366.15039,No,No,No,No,No,No,No,Winter,2.7
2009-12-02,10470.44043,10513.51953,10421.46973,10452.67969,159500000,10452.67969,No,No,No,No,No,No,No,Winter,2.7
2009-12-01,10343.82031,10501.28027,10343.44043,10471.58008,190220000,10471.58008,No,No,No,No,No,No,No,Winter,2.7
2009-11-30,10309.76953,10364.33984,10263.29004,10344.83984,223580000,10344.83984,No,No,No,No,No,No,No,Fall,1.8
2009-11-27,10452.23047,10452.23047,10231.25,10309.91992,130290000,10309.91992,No,No,No,No,No,No,No,Fall,1.8
2009-11-25,10432.95996,10481.48047,10420.94043,10464.40039,130080000,10464.40039,No,No,No,No,No,No,No,Fall,1.8
2009-11-24,10451.25,10453.96973,10359.58008,10433.70996,163750000,10433.70996,No,No,No,No,No,No,No,Fall,1.8
2009-11-23,10320.12988,10495.61035,10320.04981,10450.9502,182350000,10450.9502,No,No,No,No,No,No,No,Fall,1.8
2009-11-20,10327.91016,10342.71973,10271.67969,10318.16016,230430000,10318.16016,No,No,No,No,No,No,No,Fall,1.8
2009-11-19,10425.33008,10425.33008,10256.11035,10332.44043,196250000,10332.44043,No,No,No,No,No,No,No,Fall,1.8
2009-11-18,10426.26953,10432.66016,10360.09961,10426.30957,166340000,10426.30957,No,No,No,No,No,No,No,Fall,1.8
2009-11-17,10404.76953,10438.16992,10361.99023,10437.41992,158320000,10437.41992,No,No,No,No,No,No,No,Fall,1.8
2009-11-16,10267.53027,10434.24023,10267.4502,10406.95996,202570000,10406.95996,No,No,No,No,No,No,No,Fall,1.8
2009-11-13,10197.84961,10305.69043,10192.03027,10270.46973,167280000,10270.46973,No,No,No,No,No,No,No,Fall,1.8
2009-11-12,10289.82031,10321.63965,10171.24023,10197.46973,183810000,10197.46973,No,No,No,No,No,No,No,Fall,1.8
2009-11-11,10247.41992,10341.96973,10246.13965,10291.25977,166920000,10291.25977,No,No,No,No,No,No,No,Fall,1.8
2009-11-10,10223.00977,10260.79981,10197.69043,10246.96973,193950000,10246.96973,No,No,No,No,No,No,No,Fall,1.8
2009-11-09,10020.62012,10228.23047,10020.62012,10226.94043,227470000,10226.94043,No,No,No,No,No,No,No,Fall,1.8
2009-11-06,10001.34961,10044.5,9936.80957,10023.41992,181010000,10023.41992,No,No,No,No,No,No,No,Fall,1.8
2009-11-05,9807.799805,10013.07031,9807.799805,10005.95996,211040000,10005.95996,No,No,No,No,No,No,No,Fall,1.8
2009-11-04,9767.299805,9928.040039,9767.139648,9802.139648,224130000,9802.139648,No,No,No,No,No,No,No,Fall,1.8
2009-11-03,9787.469727,9787.469727,9703.889648,9771.910156,231520000,9771.910156,No,No,No,No,No,No,No,Fall,1.8
2009-11-02,9712.129883,9858.589844,9678.950195,9789.44043,242460000,9789.44043,No,No,No,No,No,No,No,Fall,1.8
2009-10-30,9961.519531,9962.129883,9684.540039,9712.730469,327980000,9712.730469,No,No,No,No,No,No,No,Fall,-0.2
2009-10-29,9762.910156,9969.910156,9759.129883,9962.580078,248950000,9962.580078,No,No,No,No,No,No,No,Fall,-0.2
2009-10-28,9881.110352,9902.419922,9758.080078,9762.69043,257370000,9762.69043,No,No,No,No,No,No,No,Fall,-0.2
2009-10-27,9868.339844,9947.540039,9837.959961,9882.169922,237060000,9882.169922,No,No,No,No,No,No,No,Fall,-0.2
2009-10-26,9972.330078,10072.32031,9849.450195,9867.959961,270050000,9867.959961,No,No,No,No,No,No,No,Fall,-0.2
2009-10-23,10099.90039,10109.57031,9932.5,9972.179688,305670000,9972.179688,No,No,No,No,No,No,No,Fall,-0.2
2009-10-22,9946.179688,10105.19043,9916.780273,10081.30957,231900000,10081.30957,No,No,No,No,No,No,No,Fall,-0.2
2009-10-21,10038.83984,10119.46973,9943.759766,9949.360352,251050000,9949.360352,No,No,No,No,No,No,No,Fall,-0.2
2009-10-20,10092.41992,10098.38965,9992.80957,10041.48047,214500000,10041.48047,No,No,No,No,No,No,No,Fall,-0.2
2009-10-19,9996.669922,10117.95996,9995.150391,10092.19043,186240000,10092.19043,No,No,No,No,No,No,No,Fall,-0.2
2009-10-16,10061.36035,10061.66016,9939.910156,9995.910156,307770000,9995.910156,No,No,No,No,No,No,No,Fall,-0.2
2009-10-15,10014.87988,10062.94043,9977.469727,10062.94043,252480000,10062.94043,No,No,No,No,No,No,No,Fall,-0.2
2009-10-14,9873.549805,10027.73047,9873.480469,10015.86035,284810000,10015.86035,No,No,No,No,No,No,No,Fall,-0.2
2009-10-13,9883.980469,9895.089844,9815.05957,9871.05957,211510000,9871.05957,No,No,No,No,No,No,No,Fall,-0.2
2009-10-12,9865.240234,9931.820312,9849.370117,9885.799805,158850000,9885.799805,No,No,No,No,No,No,No,Fall,-0.2
2009-10-09,9786.040039,9865.009766,9764.879883,9864.94043,161120000,9864.94043,No,No,No,No,No,No,No,Fall,-0.2
2009-10-08,9728.219727,9836.669922,9728.070312,9786.870117,209580000,9786.870117,No,No,No,No,No,No,No,Fall,-0.2
2009-10-07,9725.69043,9740.320312,9675.620117,9725.580078,167650000,9725.580078,No,No,No,No,No,No,No,Fall,-0.2
2009-10-06,9601.259766,9774.320312,9601.259766,9731.25,206020000,9731.25,No,No,No,No,No,No,No,Fall,-0.2
2009-10-05,9488.730469,9625.05957,9481.089844,9599.75,173850000,9599.75,No,No,No,No,No,No,No,Fall,-0.2
2009-10-02,9507.620117,9524.780273,9430.080078,9487.669922,219750000,9487.669922,No,No,No,No,No,No,No,Fall,-0.2
2009-10-01,9711.599609,9711.669922,9500.370117,9509.280273,266990000,9509.280273,No,No,No,No,No,No,No,Fall,-0.2
2009-09-30,9741.830078,9776.820312,9608.589844,9712.280273,268390000,9712.280273,No,No,No,No,No,No,No,Fall,-1.3
2009-09-29,9789.740234,9834.480469,9739.110352,9742.200195,154000000,9742.200195,No,No,No,No,No,No,No,Fall,-1.3
2009-09-28,9663.230469,9823.669922,9663.230469,9789.360352,163780000,9789.360352,No,No,No,No,No,No,No,Fall,-1.3
2009-09-25,9706.679688,9735.929688,9641.009766,9665.19043,189350000,9665.19043,No,No,No,No,No,No,No,Fall,-1.3
2009-09-24,9749.990234,9805.389648,9666.030273,9707.44043,201890000,9707.44043,No,No,No,No,No,No,No,Fall,-1.3
2009-09-23,9830.629883,9917.990234,9740.839844,9748.549805,233330000,9748.549805,No,No,No,No,No,No,No,Fall,-1.3
2009-09-22,9779.610352,9843.400391,9771.910156,9829.870117,194620000,9829.870117,No,No,No,No,No,No,No,Fall,-1.3
2009-09-21,9818.610352,9818.69043,9725.879883,9778.860352,172830000,9778.860352,No,No,No,No,No,No,No,Fall,-1.3
2009-09-18,9784.75,9847.709961,9784.679688,9820.200195,424930000,9820.200195,No,No,No,No,No,No,No,Fall,-1.3
2009-09-17,9789.820312,9854.580078,9749.459961,9783.919922,225470000,9783.919922,No,No,No,No,No,No,No,Fall,-1.3
2009-09-16,9683.709961,9799.719727,9679.179688,9791.709961,241270000,9791.709961,No,No,No,No,No,No,No,Fall,-1.3
2009-09-15,9626.419922,9713.709961,9580.929688,9683.410156,224030000,9683.410156,No,No,No,No,No,No,No,Fall,-1.3
2009-09-14,9598.080078,9631.110352,9535.959961,9626.799805,196480000,9626.799805,No,No,No,No,No,No,No,Fall,-1.3
2009-09-11,9625.44043,9649.849609,9571.55957,9605.410156,196760000,9605.410156,No,No,No,No,No,No,No,Fall,-1.3
2009-09-10,9546.540039,9633,9508.219727,9627.480469,234130000,9627.480469,No,No,No,No,No,No,No,Fall,-1.3
2009-09-09,9496.589844,9577.219727,9476.179688,9547.219727,190820000,9547.219727,No,No,No,No,No,No,No,Fall,-1.3
2009-09-08,9440.129883,9511.019531,9439.980469,9497.339844,202370000,9497.339844,No,No,No,No,No,No,No,Fall,-1.3
2009-09-04,9345.360352,9445.719727,9321.629883,9441.269531,152400000,9441.269531,No,No,No,No,No,No,No,Fall,-1.3
2009-09-03,9282.030273,9350.269531,9252.929688,9344.610352,168750000,9344.610352,No,No,No,No,No,No,No,Fall,-1.3
2009-09-02,9306.209961,9330.929688,9262.299805,9280.669922,175200000,9280.669922,No,No,No,No,No,No,No,Fall,-1.3
2009-09-01,9492.320312,9557.950195,9292.080078,9310.599609,267680000,9310.599609,No,No,No,No,No,No,No,Fall,-1.3
2009-08-31,9542.910156,9543.05957,9436.129883,9496.280273,201600000,9496.280273,No,No,No,No,No,No,No,Summer,-1.5
2009-08-28,9582.740234,9630.200195,9495.980469,9544.200195,205770000,9544.200195,No,No,No,No,No,No,No,Summer,-1.5
